"Estacion","Fecha inicial","Fecha final","HAire10"
"UNIVERSIDAD DE MEDELLÍN","2025-08-26","","65.52709028"
"UNIVERSIDAD DE MEDELLÍN","2025-08-25","","74.98103472"
"UNIVERSIDAD DE MEDELLÍN","2025-08-24","","72.50163889"
"UNIVERSIDAD DE MEDELLÍN","2025-08-23","","80.85908333"
"UNIVERSIDAD DE MEDELLÍN","2025-08-22","","87.96577778"
"UNIVERSIDAD DE MEDELLÍN","2025-08-21","","74.682375"
"UNIVERSIDAD DE MEDELLÍN","2025-08-20","","74.90838889"
"UNIVERSIDAD DE MEDELLÍN","2025-08-19","","74.47359722"
"UNIVERSIDAD DE MEDELLÍN","2025-08-18","","80.52247917"
"UNIVERSIDAD DE MEDELLÍN","2025-08-17","","86.00983333"
"UNIVERSIDAD DE MEDELLÍN","2025-08-16","","82.31420139"
"UNIVERSIDAD DE MEDELLÍN","2025-08-15","","87.31430556"
"UNIVERSIDAD DE MEDELLÍN","2025-08-14","","78.43190972"
"UNIVERSIDAD DE MEDELLÍN","2025-08-13","","77.41507639"
"UNIVERSIDAD DE MEDELLÍN","2025-08-12","","72.77911806"
"UNIVERSIDAD DE MEDELLÍN","2025-08-11","","76.46309722"
"UNIVERSIDAD DE MEDELLÍN","2025-08-10","","86.78770833"
"UNIVERSIDAD DE MEDELLÍN","2025-08-09","","81.33972701"
"UNIVERSIDAD DE MEDELLÍN","2025-08-08","","82.15915278"
"UNIVERSIDAD DE MEDELLÍN","2025-08-07","","83.55636111"
"UNIVERSIDAD DE MEDELLÍN","2025-08-06","","69.04212426"
"UNIVERSIDAD DE MEDELLÍN","2025-08-05","","65.02282639"
"UNIVERSIDAD DE MEDELLÍN","2025-08-04","","69.36095139"
"UNIVERSIDAD DE MEDELLÍN","2025-08-03","","74.37359028"
"UNIVERSIDAD DE MEDELLÍN","2025-08-02","","80.00539583"
"UNIVERSIDAD DE MEDELLÍN","2025-08-01","","70.35608333"
"UNIVERSIDAD DE MEDELLÍN","2025-07-31","","68.23275657"
"UNIVERSIDAD DE MEDELLÍN","2025-07-30","","73.223125"
"UNIVERSIDAD DE MEDELLÍN","2025-07-29","","73.55559028"
"UNIVERSIDAD DE MEDELLÍN","2025-07-28","","72.31693056"
"UNIVERSIDAD DE MEDELLÍN","2025-07-27","","75.31573611"
