"Estacion","Fecha inicial","Fecha final","VViento"
"ALMACÉN GENERAL DE EPM","2024-08-05","","1.16065096"
"ALMACÉN GENERAL DE EPM","2024-08-04","","2.1804866"
"ALMACÉN GENERAL DE EPM","2024-08-03","","2.09342109"
"ALMACÉN GENERAL DE EPM","2024-08-02","","2.47799993"
"ALMACÉN GENERAL DE EPM","2024-08-01","","2.12255655"
"ALMACÉN GENERAL DE EPM","2024-07-31","","2.35895845"
"ALMACÉN GENERAL DE EPM","2024-07-30","","1.63789639"
"ALMACÉN GENERAL DE EPM","2024-07-29","","2.37792007"
"ALMACÉN GENERAL DE EPM","2024-07-28","","2.16668752"
"ALMACÉN GENERAL DE EPM","2024-07-27","","1.81587728"
"ALMACÉN GENERAL DE EPM","2024-07-26","","1.90378788"
"ALMACÉN GENERAL DE EPM","2024-07-25","","1.91667148"
"ALMACÉN GENERAL DE EPM","2024-07-24","","2.1282164"
"ALMACÉN GENERAL DE EPM","2024-07-23","","1.5608232"
"ALMACÉN GENERAL DE EPM","2024-07-22","","2.22487353"
"ALMACÉN GENERAL DE EPM","2024-07-21","","1.96145001"
"ALMACÉN GENERAL DE EPM","2024-07-20","","2.19033731"
"ALMACÉN GENERAL DE EPM","2024-07-19","","2.52678938"
"ALMACÉN GENERAL DE EPM","2024-07-18","","2.02213424"
"ALMACÉN GENERAL DE EPM","2024-07-17","","1.4383049"
"ALMACÉN GENERAL DE EPM","2024-07-16","","2.0016217"
"ALMACÉN GENERAL DE EPM","2024-07-15","","2.04464928"
"ALMACÉN GENERAL DE EPM","2024-07-14","","2.08366557"
"ALMACÉN GENERAL DE EPM","2024-07-13","","1.63956672"
"ALMACÉN GENERAL DE EPM","2024-07-12","","1.56497496"
"ALMACÉN GENERAL DE EPM","2024-07-11","","1.62111871"
"ALMACÉN GENERAL DE EPM","2024-07-10","","2.23268177"
"ALMACÉN GENERAL DE EPM","2024-07-09","","1.49751648"
"ALMACÉN GENERAL DE EPM","2024-07-08","","1.91428722"
"ALMACÉN GENERAL DE EPM","2024-07-07","","1.20506762"
"ALMACÉN GENERAL DE EPM","2024-07-06","","1.72321234"
"ALMACÉN GENERAL DE EPM","2024-07-05","","0.84449867"
"ALMACÉN GENERAL DE EPM","2024-07-04","","1.30875714"
"ALMACÉN GENERAL DE EPM","2024-07-03","","0.71429827"
"ALMACÉN GENERAL DE EPM","2024-07-02","","0.96853079"
"ALMACÉN GENERAL DE EPM","2024-07-01","","1.01001216"
"ALMACÉN GENERAL DE EPM","2024-06-30","","1.30771721"
"ALMACÉN GENERAL DE EPM","2024-06-29","","1.25882776"
"ALMACÉN GENERAL DE EPM","2024-06-28","","1.1278491"
"ALMACÉN GENERAL DE EPM","2024-06-27","","0.92282554"
"ALMACÉN GENERAL DE EPM","2024-06-26","","0.94107707"
"ALMACÉN GENERAL DE EPM","2024-06-25","","1.15507988"
"ALMACÉN GENERAL DE EPM","2024-06-24","","1.60100099"
"ALMACÉN GENERAL DE EPM","2024-06-23","","0.77687403"
"ALMACÉN GENERAL DE EPM","2024-06-22","","1.23218199"
"ALMACÉN GENERAL DE EPM","2024-06-21","","2.12741605"
"ALMACÉN GENERAL DE EPM","2024-06-20","","1.74076519"
"ALMACÉN GENERAL DE EPM","2024-06-19","","0.81861244"
"ALMACÉN GENERAL DE EPM","2024-06-18","","1.14397064"
"ALMACÉN GENERAL DE EPM","2024-06-17","","1.94191186"
"ALMACÉN GENERAL DE EPM","2024-06-16","","1.47896418"
"ALMACÉN GENERAL DE EPM","2024-06-15","","1.43666842"
"ALMACÉN GENERAL DE EPM","2024-06-14","","0.96629312"
"ALMACÉN GENERAL DE EPM","2024-06-13","","1.85394783"
"ALMACÉN GENERAL DE EPM","2024-06-12","","2.21953871"
"ALMACÉN GENERAL DE EPM","2024-06-11","","1.18976406"
"ALMACÉN GENERAL DE EPM","2024-06-10","","0.91673471"
"ALMACÉN GENERAL DE EPM","2024-06-09","","0.96719774"
"ALMACÉN GENERAL DE EPM","2024-06-08","","1.121929"
"ALMACÉN GENERAL DE EPM","2024-06-07","","2.29198091"
"ALMACÉN GENERAL DE EPM","2024-06-06","","1.74164075"
"ALMACÉN GENERAL DE EPM","2024-06-05","","1.61964955"
"ALMACÉN GENERAL DE EPM","2024-06-04","","0.88274898"
"ALMACÉN GENERAL DE EPM","2024-06-03","","1.18817016"
"ALMACÉN GENERAL DE EPM","2024-06-02","","1.05628177"
"ALMACÉN GENERAL DE EPM","2024-06-01","","2.06868874"
"ALMACÉN GENERAL DE EPM","2024-05-31","","1.45570332"
"ALMACÉN GENERAL DE EPM","2024-05-30","","0.93596266"
"ALMACÉN GENERAL DE EPM","2024-05-29","","1.51602536"
"ALMACÉN GENERAL DE EPM","2024-05-28","","1.4407718"
"ALMACÉN GENERAL DE EPM","2024-05-27","","0.93919809"
"ALMACÉN GENERAL DE EPM","2024-05-26","","1.15452158"
"ALMACÉN GENERAL DE EPM","2024-05-25","","1.63942733"
"ALMACÉN GENERAL DE EPM","2024-05-24","","1.70896424"
"ALMACÉN GENERAL DE EPM","2024-05-23","","1.03569305"
"ALMACÉN GENERAL DE EPM","2024-05-22","","1.21525332"
"ALMACÉN GENERAL DE EPM","2024-05-21","","1.17756519"
"ALMACÉN GENERAL DE EPM","2024-05-20","","0.91480653"
"ALMACÉN GENERAL DE EPM","2024-05-19","","1.26697695"
"ALMACÉN GENERAL DE EPM","2024-05-18","","2.3408638"
"ALMACÉN GENERAL DE EPM","2024-05-17","","1.59610301"
"ALMACÉN GENERAL DE EPM","2024-05-16","","0.65644359"
"ALMACÉN GENERAL DE EPM","2024-05-15","","1.21337389"
"ALMACÉN GENERAL DE EPM","2024-05-14","","1.02941181"
