"Estacion","Fecha inicial","Fecha final","VViento"
"UNIVERSIDAD DE MEDELLÍN","2025-07-27","","1.15745311"
"UNIVERSIDAD DE MEDELLÍN","2025-07-26","","0.74342895"
"UNIVERSIDAD DE MEDELLÍN","2025-07-25","","0.89235259"
"UNIVERSIDAD DE MEDELLÍN","2025-07-24","","1.26257826"
"UNIVERSIDAD DE MEDELLÍN","2025-07-23","","1.03913873"
"UNIVERSIDAD DE MEDELLÍN","2025-07-22","","0.89676622"
"UNIVERSIDAD DE MEDELLÍN","2025-07-21","","0.79972059"
"UNIVERSIDAD DE MEDELLÍN","2025-07-20","","1.28023024"
"UNIVERSIDAD DE MEDELLÍN","2025-07-19","","1.44588142"
"UNIVERSIDAD DE MEDELLÍN","2025-07-18","","1.66475902"
"UNIVERSIDAD DE MEDELLÍN","2025-07-17","","1.20720437"
"UNIVERSIDAD DE MEDELLÍN","2025-07-16","","1.32747785"
"UNIVERSIDAD DE MEDELLÍN","2025-07-15","","1.15694488"
"UNIVERSIDAD DE MEDELLÍN","2025-07-14","","1.21873653"
"UNIVERSIDAD DE MEDELLÍN","2025-07-13","","0.81926235"
"UNIVERSIDAD DE MEDELLÍN","2025-07-12","","0.9812403"
"UNIVERSIDAD DE MEDELLÍN","2025-07-11","","0.70410048"
"UNIVERSIDAD DE MEDELLÍN","2025-07-10","","0.69849194"
"UNIVERSIDAD DE MEDELLÍN","2025-07-09","","0.88863769"
"UNIVERSIDAD DE MEDELLÍN","2025-07-08","","1.14562457"
"UNIVERSIDAD DE MEDELLÍN","2025-07-07","","1.0740393"
"UNIVERSIDAD DE MEDELLÍN","2025-07-06","","1.02621973"
"UNIVERSIDAD DE MEDELLÍN","2025-07-05","","0.76931246"
"UNIVERSIDAD DE MEDELLÍN","2025-07-04","","0.8633169"
"UNIVERSIDAD DE MEDELLÍN","2025-07-03","","0.92583961"
"UNIVERSIDAD DE MEDELLÍN","2025-07-02","","1.39965231"
"UNIVERSIDAD DE MEDELLÍN","2025-07-01","","1.13940326"
"UNIVERSIDAD DE MEDELLÍN","2025-06-30","","1.05460922"
"UNIVERSIDAD DE MEDELLÍN","2025-06-29","","1.00015371"
"UNIVERSIDAD DE MEDELLÍN","2025-06-28","","0.86561662"
"UNIVERSIDAD DE MEDELLÍN","2025-06-27","","0.72529637"
"UNIVERSIDAD DE MEDELLÍN","2025-06-26","","1.10598417"
"UNIVERSIDAD DE MEDELLÍN","2025-06-25","","0.86384124"
"UNIVERSIDAD DE MEDELLÍN","2025-06-24","","0.72764975"
"UNIVERSIDAD DE MEDELLÍN","2025-06-23","","0.60286995"
"UNIVERSIDAD DE MEDELLÍN","2025-06-22","","0.59574013"
"UNIVERSIDAD DE MEDELLÍN","2025-06-21","","0.79239074"
"UNIVERSIDAD DE MEDELLÍN","2025-06-20","","1.14141387"
"UNIVERSIDAD DE MEDELLÍN","2025-06-19","","1.33911967"
"UNIVERSIDAD DE MEDELLÍN","2025-06-18","","1.28479149"
"UNIVERSIDAD DE MEDELLÍN","2025-06-17","","0.80597127"
"UNIVERSIDAD DE MEDELLÍN","2025-06-16","","0.74161917"
"UNIVERSIDAD DE MEDELLÍN","2025-05-28","","0.76336232"
"UNIVERSIDAD DE MEDELLÍN","2025-05-27","","0.71711626"
"UNIVERSIDAD DE MEDELLÍN","2025-05-26","","0.89442497"
"UNIVERSIDAD DE MEDELLÍN","2025-05-25","","0.88009167"
"UNIVERSIDAD DE MEDELLÍN","2025-05-24","","1.03759883"
"UNIVERSIDAD DE MEDELLÍN","2025-05-23","","0.62533963"
"UNIVERSIDAD DE MEDELLÍN","2025-05-22","","0.84732529"
"UNIVERSIDAD DE MEDELLÍN","2025-05-21","","0.77942506"
"UNIVERSIDAD DE MEDELLÍN","2025-05-20","","0.77900488"
"UNIVERSIDAD DE MEDELLÍN","2025-05-19","","0.66280389"
"UNIVERSIDAD DE MEDELLÍN","2025-05-18","","0.88277027"
"UNIVERSIDAD DE MEDELLÍN","2025-05-17","","0.77809272"
"UNIVERSIDAD DE MEDELLÍN","2025-05-16","","0.74379586"
"UNIVERSIDAD DE MEDELLÍN","2025-05-15","","0.7814344"
"UNIVERSIDAD DE MEDELLÍN","2025-05-14","","0.87649994"
"UNIVERSIDAD DE MEDELLÍN","2025-05-13","","0.86572386"
"UNIVERSIDAD DE MEDELLÍN","2025-05-12","","0.97274238"
"UNIVERSIDAD DE MEDELLÍN","2025-05-11","","1.22206317"
"UNIVERSIDAD DE MEDELLÍN","2025-05-10","","1.37284076"
"UNIVERSIDAD DE MEDELLÍN","2025-05-09","","0.84319059"
"UNIVERSIDAD DE MEDELLÍN","2025-05-08","","0.71838422"
"UNIVERSIDAD DE MEDELLÍN","2025-05-07","","0.71701222"
"UNIVERSIDAD DE MEDELLÍN","2025-05-06","","0.56699894"
"UNIVERSIDAD DE MEDELLÍN","2025-05-05","","0.72733509"
"UNIVERSIDAD DE MEDELLÍN","2025-05-04","","0.74792461"
"UNIVERSIDAD DE MEDELLÍN","2025-05-03","","0.70314498"
"UNIVERSIDAD DE MEDELLÍN","2025-05-02","","0.63592139"
"UNIVERSIDAD DE MEDELLÍN","2025-05-01","","0.82564294"
"UNIVERSIDAD DE MEDELLÍN","2025-04-30","","0.67898453"
"UNIVERSIDAD DE MEDELLÍN","2025-04-29","","0.67446155"
"UNIVERSIDAD DE MEDELLÍN","2025-04-28","","0.74668398"
"UNIVERSIDAD DE MEDELLÍN","2025-04-27","","0.80408235"
"UNIVERSIDAD DE MEDELLÍN","2025-04-26","","0.69939441"
"UNIVERSIDAD DE MEDELLÍN","2025-04-25","","1.01090256"
"UNIVERSIDAD DE MEDELLÍN","2025-04-24","","0.76251474"
"UNIVERSIDAD DE MEDELLÍN","2025-04-23","","0.64462993"
"UNIVERSIDAD DE MEDELLÍN","2025-04-22","","0.69306396"
"UNIVERSIDAD DE MEDELLÍN","2025-04-21","","0.7683771"
"UNIVERSIDAD DE MEDELLÍN","2025-04-20","","0.86359674"
"UNIVERSIDAD DE MEDELLÍN","2025-04-19","","0.80144412"
"UNIVERSIDAD DE MEDELLÍN","2025-04-18","","1.08527752"
"UNIVERSIDAD DE MEDELLÍN","2025-04-17","","0.81240577"
"UNIVERSIDAD DE MEDELLÍN","2025-04-16","","1.00335752"
"UNIVERSIDAD DE MEDELLÍN","2025-04-15","","1.20732154"
"UNIVERSIDAD DE MEDELLÍN","2025-04-14","","0.9971019"
"UNIVERSIDAD DE MEDELLÍN","2025-04-13","","0.93664039"
"UNIVERSIDAD DE MEDELLÍN","2025-04-12","","0.79266"
"UNIVERSIDAD DE MEDELLÍN","2025-04-11","","2.34290735"
"UNIVERSIDAD DE MEDELLÍN","2025-04-10","","0.71126005"
"UNIVERSIDAD DE MEDELLÍN","2025-04-09","","0.90757661"
"UNIVERSIDAD DE MEDELLÍN","2025-04-08","","0.79740916"
"UNIVERSIDAD DE MEDELLÍN","2025-04-07","","0.78428818"
"UNIVERSIDAD DE MEDELLÍN","2025-04-06","","0.74807052"
"UNIVERSIDAD DE MEDELLÍN","2025-04-05","","0.75219844"
"UNIVERSIDAD DE MEDELLÍN","2025-04-04","","0.86927676"
"UNIVERSIDAD DE MEDELLÍN","2025-04-03","","0.66312591"
"UNIVERSIDAD DE MEDELLÍN","2025-04-02","","0.81756376"
"UNIVERSIDAD DE MEDELLÍN","2025-04-01","","0.75466355"
"UNIVERSIDAD DE MEDELLÍN","2025-03-31","","0.8190953"
"UNIVERSIDAD DE MEDELLÍN","2025-03-30","","1.08958218"
"UNIVERSIDAD DE MEDELLÍN","2025-03-29","","0.88414286"
"UNIVERSIDAD DE MEDELLÍN","2025-03-28","","0.71559735"
"UNIVERSIDAD DE MEDELLÍN","2025-03-27","","0.92315866"
"UNIVERSIDAD DE MEDELLÍN","2025-03-26","","1.13988326"
"UNIVERSIDAD DE MEDELLÍN","2025-03-25","","0.94541287"
"UNIVERSIDAD DE MEDELLÍN","2025-03-24","","1.03654449"
"UNIVERSIDAD DE MEDELLÍN","2025-03-23","","0.9318828"
"UNIVERSIDAD DE MEDELLÍN","2025-03-22","","1.28800415"
"UNIVERSIDAD DE MEDELLÍN","2025-03-21","","0.9778383"
"UNIVERSIDAD DE MEDELLÍN","2025-03-20","","0.88156482"
"UNIVERSIDAD DE MEDELLÍN","2025-03-19","","1.07410013"
"UNIVERSIDAD DE MEDELLÍN","2025-03-18","","0.8843056"
"UNIVERSIDAD DE MEDELLÍN","2025-03-17","","0.99301733"
"UNIVERSIDAD DE MEDELLÍN","2025-03-16","","0.77042476"
"UNIVERSIDAD DE MEDELLÍN","2025-03-15","","0.81974101"
"UNIVERSIDAD DE MEDELLÍN","2025-03-14","","0.66901905"
"UNIVERSIDAD DE MEDELLÍN","2025-03-13","","0.69681805"
"UNIVERSIDAD DE MEDELLÍN","2025-03-12","","0.87979762"
"UNIVERSIDAD DE MEDELLÍN","2025-03-11","","0.90905996"
"UNIVERSIDAD DE MEDELLÍN","2025-03-10","","0.99117569"
"UNIVERSIDAD DE MEDELLÍN","2025-03-09","","0.85066464"
"UNIVERSIDAD DE MEDELLÍN","2025-03-08","","0.81950083"
"UNIVERSIDAD DE MEDELLÍN","2025-03-07","","0.72996847"
"UNIVERSIDAD DE MEDELLÍN","2025-03-06","","0.74233816"
"UNIVERSIDAD DE MEDELLÍN","2025-03-05","","0.59149446"
"UNIVERSIDAD DE MEDELLÍN","2025-03-04","","0.79703162"
"UNIVERSIDAD DE MEDELLÍN","2025-03-03","","1.10310524"
"UNIVERSIDAD DE MEDELLÍN","2025-03-02","","0.72628844"
"UNIVERSIDAD DE MEDELLÍN","2025-03-01","","0.84632977"
"UNIVERSIDAD DE MEDELLÍN","2025-02-28","","0.82748089"
"UNIVERSIDAD DE MEDELLÍN","2025-02-27","","0.74154204"
"UNIVERSIDAD DE MEDELLÍN","2025-02-26","","0.82863612"
"UNIVERSIDAD DE MEDELLÍN","2025-02-25","","0.87124288"
"UNIVERSIDAD DE MEDELLÍN","2025-02-24","","0.8292629"
"UNIVERSIDAD DE MEDELLÍN","2025-02-23","","0.96468232"
"UNIVERSIDAD DE MEDELLÍN","2025-02-22","","0.78647635"
"UNIVERSIDAD DE MEDELLÍN","2025-02-21","","0.82323484"
"UNIVERSIDAD DE MEDELLÍN","2025-02-20","","1.11930544"
"UNIVERSIDAD DE MEDELLÍN","2025-02-19","","0.88135421"
"UNIVERSIDAD DE MEDELLÍN","2025-02-18","","0.7433463"
"UNIVERSIDAD DE MEDELLÍN","2025-02-16","","0.36328872"
"UNIVERSIDAD DE MEDELLÍN","2025-02-15","","0.82774028"
"UNIVERSIDAD DE MEDELLÍN","2025-02-14","","0.77228778"
"UNIVERSIDAD DE MEDELLÍN","2025-02-13","","0.77282112"
"UNIVERSIDAD DE MEDELLÍN","2025-02-12","","0.7918163"
"UNIVERSIDAD DE MEDELLÍN","2025-02-11","","0.69653805"
"UNIVERSIDAD DE MEDELLÍN","2025-02-10","","0.87649599"
"UNIVERSIDAD DE MEDELLÍN","2025-02-09","","0.68083645"
"UNIVERSIDAD DE MEDELLÍN","2025-02-08","","0.67147806"
"UNIVERSIDAD DE MEDELLÍN","2025-02-07","","0.89736845"
"UNIVERSIDAD DE MEDELLÍN","2025-02-06","","0.70799258"
"UNIVERSIDAD DE MEDELLÍN","2025-02-05","","0.75867568"
"UNIVERSIDAD DE MEDELLÍN","2025-02-04","","0.86378507"
"UNIVERSIDAD DE MEDELLÍN","2025-02-03","","0.61637889"
"UNIVERSIDAD DE MEDELLÍN","2025-02-01","","1.00980598"
"UNIVERSIDAD DE MEDELLÍN","2025-01-31","","1.25787898"
"UNIVERSIDAD DE MEDELLÍN","2025-01-30","","1.1791967"
"UNIVERSIDAD DE MEDELLÍN","2025-01-29","","1.12718312"
"UNIVERSIDAD DE MEDELLÍN","2025-01-28","","1.16921749"
"UNIVERSIDAD DE MEDELLÍN","2025-01-27","","0.75208474"
"UNIVERSIDAD DE MEDELLÍN","2025-01-26","","1.0463988"
"UNIVERSIDAD DE MEDELLÍN","2025-01-25","","1.00033189"
"UNIVERSIDAD DE MEDELLÍN","2025-01-24","","0.70309163"
"UNIVERSIDAD DE MEDELLÍN","2025-01-23","","1.25822323"
"UNIVERSIDAD DE MEDELLÍN","2025-01-22","","1.04552639"
"UNIVERSIDAD DE MEDELLÍN","2025-01-21","","0.98298681"
"UNIVERSIDAD DE MEDELLÍN","2025-01-20","","1.07250741"
"UNIVERSIDAD DE MEDELLÍN","2025-01-18","","0.82138498"
"UNIVERSIDAD DE MEDELLÍN","2025-01-17","","0.99573094"
"UNIVERSIDAD DE MEDELLÍN","2025-01-16","","0.86570181"
"UNIVERSIDAD DE MEDELLÍN","2025-01-15","","1.06794364"
"UNIVERSIDAD DE MEDELLÍN","2025-01-14","","1.02417349"
"UNIVERSIDAD DE MEDELLÍN","2025-01-13","","1.11153523"
"UNIVERSIDAD DE MEDELLÍN","2025-01-11","","0.86556898"
"UNIVERSIDAD DE MEDELLÍN","2025-01-10","","0.77361883"
"UNIVERSIDAD DE MEDELLÍN","2025-01-09","","0.74103622"
"UNIVERSIDAD DE MEDELLÍN","2025-01-08","","0.71382606"
"UNIVERSIDAD DE MEDELLÍN","2025-01-07","","0.82734144"
"UNIVERSIDAD DE MEDELLÍN","2025-01-04","","0.7251736"
"UNIVERSIDAD DE MEDELLÍN","2025-01-03","","0.79582087"
"UNIVERSIDAD DE MEDELLÍN","2025-01-02","","0.85678189"
