"Estacion","Fecha inicial","Fecha final","O3"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-30","","34.97980796"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-29","","37.67747953"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-28","","52.75991601"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-27","","51.87704168"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-26","","40.49777253"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-25","","32.37205878"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-24","","27.30370615"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-23","","31.70172827"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-22","","18.89187572"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-21","","19.9382453"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-20","","21.35247918"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-19","","26.379958"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-18","","24.49158791"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-17","","26.7069485"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-16","","22.39067399"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-15","","36.2339886"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-14","","31.62815541"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-13","","37.87367382"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-12","","30.54908679"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-11","","29.8297077"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-10","","35.51116751"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-09","","43.28536648"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-08","","38.5521791"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-07","","30.61448489"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-06","","33.94161315"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-05","","43.16274504"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-04","","47.79783528"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-03","","41.92835594"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-02","","37.35048904"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-01","","31.89792257"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-31","","29.1988293"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-30","","29.19207624"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-29","","27.5080752"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-28","","23.82359304"
