"Estacion","Fecha inicial","Fecha final","VViento"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-06-03","","0.50159252"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-06-02","","0.47978036"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-06-01","","0.66393021"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-31","","0.42166887"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-30","","0.45506653"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-29","","0.59895368"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-28","","0.49779338"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-27","","0.38356127"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-26","","0.55470248"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-25","","0.58210636"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-24","","0.75718476"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-23","","0.46932132"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-22","","0.55530131"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-21","","0.46057426"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-20","","0.42276638"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-19","","0.44898163"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-18","","0.87831094"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-17","","0.59358518"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-16","","0.30272303"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-15","","0.42756706"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-14","","0.45931644"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-13","","0.64125572"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-11","","0.14190118"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-10","","0.47955207"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-09","","0.35169299"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-08","","0.50012925"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-07","","0.7437107"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-06","","0.5175487"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-05","","0.49390351"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-04","","0.38091287"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-03","","0.33313346"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-02","","0.39124684"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-01","","0.52682834"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-30","","0.66577054"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-29","","0.56000854"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-28","","0.38875765"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-27","","0.3197223"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-26","","0.34184371"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-25","","0.54857443"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-24","","0.535377"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-23","","0.32052043"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-22","","0.28562534"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-21","","0.4521302"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-20","","0.48580129"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-19","","0.42719926"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-18","","0.48625398"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-17","","0.69812992"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-16","","0.58131397"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-15","","0.73158839"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-14","","0.84323129"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-13","","1.20797891"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-12","","0.91925558"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-11","","1.00039291"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-10","","0.73284006"
