"Estacion","Fecha inicial","Fecha final","TMPR AIR 10CM"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-06-05","","24.46402083"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-06-04","","22.52910417"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-06-03","","23.90725694"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-06-02","","25.23677778"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-06-01","","27.07273611"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-31","","24.51203623"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-30","","23.08251389"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-29","","23.00990278"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-28","","24.40852778"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-27","","23.30908333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-26","","24.30197222"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-25","","23.53550695"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-24","","24.211875"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-23","","23.71022222"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-22","","23.58259028"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-21","","23.31213195"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-20","","24.86121528"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-19","","25.95056944"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-18","","25.81551389"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-17","","24.89458333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-16","","23.21766667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-15","","22.78076389"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-14","","23.89573611"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-13","","27.34317949"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-11","","21.19834318"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-10","","23.45931235"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-09","","22.07811111"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-08","","23.58219444"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-07","","25.097625"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-06","","25.44482639"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-05","","24.53493056"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-04","","22.35732639"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-03","","23.01475694"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-02","","22.04619445"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-01","","24.99366667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-30","","24.05023188"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-29","","23.38795139"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-28","","22.5275"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-27","","22.60665278"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-26","","22.15559722"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-25","","23.82734722"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-24","","25.08481945"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-23","","22.49725695"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-22","","21.25286806"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-21","","22.63955556"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-20","","22.64945139"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-19","","21.76677083"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-18","","23.502"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-17","","25.20895139"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-16","","26.24583333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-15","","25.60090278"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-14","","26.02297917"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-13","","26.73565972"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-12","","26.551375"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-11","","26.04061806"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-10","","26.54821528"
