"Estacion","Fecha inicial","Fecha final","TMPR AIR 10CM"
"UNIVERSIDAD CES","2024-11-12","","19.10217361"
"UNIVERSIDAD CES","2024-11-11","","18.16272222"
"UNIVERSIDAD CES","2024-11-10","","17.653125"
"UNIVERSIDAD CES","2024-11-09","","17.94815278"
"UNIVERSIDAD CES","2024-11-08","","16.64997917"
"UNIVERSIDAD CES","2024-11-07","","18.64072917"
"UNIVERSIDAD CES","2024-11-06","","20.18814583"
"UNIVERSIDAD CES","2024-11-05","","19.04496528"
"UNIVERSIDAD CES","2024-11-04","","17.98974306"
"UNIVERSIDAD CES","2024-11-03","","19.63247917"
"UNIVERSIDAD CES","2024-11-02","","19.74171528"
"UNIVERSIDAD CES","2024-11-01","","18.3163125"
"UNIVERSIDAD CES","2024-09-30","","17.5387029"
"UNIVERSIDAD CES","2024-09-29","","17.06665278"
"UNIVERSIDAD CES","2024-09-28","","17.82630556"
"UNIVERSIDAD CES","2024-09-27","","17.94346528"
"UNIVERSIDAD CES","2024-09-26","","18.63079861"
"UNIVERSIDAD CES","2024-09-25","","19.88828472"
"UNIVERSIDAD CES","2024-09-24","","21.23177778"
"UNIVERSIDAD CES","2024-09-23","","19.43151389"
"UNIVERSIDAD CES","2024-09-22","","18.748875"
"UNIVERSIDAD CES","2024-09-21","","19.73800694"
"UNIVERSIDAD CES","2024-09-20","","20.53461111"
"UNIVERSIDAD CES","2024-09-19","","22.04311111"
"UNIVERSIDAD CES","2024-09-18","","22.23121528"
"UNIVERSIDAD CES","2024-09-17","","20.94295833"
"UNIVERSIDAD CES","2024-09-16","","22.06085417"
"UNIVERSIDAD CES","2024-09-15","","22.92277472"
"UNIVERSIDAD CES","2024-09-14","","21.27425695"
"UNIVERSIDAD CES","2024-09-13","","20.59085417"
"UNIVERSIDAD CES","2024-09-12","","21.90782639"
"UNIVERSIDAD CES","2024-09-11","","22.08695139"
"UNIVERSIDAD CES","2024-09-10","","21.00221528"
"UNIVERSIDAD CES","2024-09-09","","21.97700695"
"UNIVERSIDAD CES","2024-09-08","","20.98575"
"UNIVERSIDAD CES","2024-09-07","","20.77079167"
"UNIVERSIDAD CES","2024-09-06","","21.74754167"
"UNIVERSIDAD CES","2024-09-05","","21.16344444"
"UNIVERSIDAD CES","2024-09-04","","21.9175625"
"UNIVERSIDAD CES","2024-09-03","","20.32380556"
"UNIVERSIDAD CES","2024-09-02","","19.9050625"
"UNIVERSIDAD CES","2024-09-01","","18.38011005"
"UNIVERSIDAD CES","2024-08-31","","20.50535417"
"UNIVERSIDAD CES","2024-08-30","","21.1213125"
"UNIVERSIDAD CES","2024-08-29","","19.65275695"
"UNIVERSIDAD CES","2024-08-28","","22.014"
"UNIVERSIDAD CES","2024-08-27","","20.74190278"
"UNIVERSIDAD CES","2024-08-26","","19.76013889"
"UNIVERSIDAD CES","2024-08-25","","19.23311806"
"UNIVERSIDAD CES","2024-08-24","","18.67580556"
"UNIVERSIDAD CES","2024-08-23","","20.6935625"
"UNIVERSIDAD CES","2024-08-22","","21.01641667"
"UNIVERSIDAD CES","2024-08-21","","21.4198677"
"UNIVERSIDAD CES","2024-08-20","","21.24419444"
"UNIVERSIDAD CES","2024-08-19","","21.07365278"
"UNIVERSIDAD CES","2024-08-18","","20.84039999"
"UNIVERSIDAD CES","2024-08-17","","21.09225694"
"UNIVERSIDAD CES","2024-08-16","","21.07389583"
"UNIVERSIDAD CES","2024-08-15","","21.75476389"
"UNIVERSIDAD CES","2024-08-14","","21.72388194"
"UNIVERSIDAD CES","2024-08-13","","19.19696528"
"UNIVERSIDAD CES","2024-08-12","","20.51582639"
"UNIVERSIDAD CES","2024-08-11","","18.20847661"
"UNIVERSIDAD CES","2024-08-10","","19.09095139"
"UNIVERSIDAD CES","2024-08-09","","19.02451389"
"UNIVERSIDAD CES","2024-08-08","","19.83000694"
"UNIVERSIDAD CES","2024-08-07","","18.90427083"
"UNIVERSIDAD CES","2024-08-06","","18.45122222"
"UNIVERSIDAD CES","2024-08-05","","18.95276793"
"UNIVERSIDAD CES","2024-08-04","","20.70060366"
"UNIVERSIDAD CES","2024-08-03","","20.35272917"
"UNIVERSIDAD CES","2024-08-02","","21.85071528"
"UNIVERSIDAD CES","2024-08-01","","21.08723611"
"UNIVERSIDAD CES","2024-07-31","","21.12694444"
"UNIVERSIDAD CES","2024-07-30","","21.20497222"
"UNIVERSIDAD CES","2024-07-29","","22.53158333"
"UNIVERSIDAD CES","2024-07-28","","20.50958333"
"UNIVERSIDAD CES","2024-07-27","","20.70534722"
"UNIVERSIDAD CES","2024-07-26","","21.67113194"
"UNIVERSIDAD CES","2024-07-25","","22.24526389"
"UNIVERSIDAD CES","2024-07-24","","21.72284028"
"UNIVERSIDAD CES","2024-07-23","","21.0155625"
"UNIVERSIDAD CES","2024-07-22","","22.19470833"
"UNIVERSIDAD CES","2024-07-21","","21.53734028"
"UNIVERSIDAD CES","2024-07-20","","21.36743056"
"UNIVERSIDAD CES","2024-07-19","","20.97588889"
"UNIVERSIDAD CES","2024-07-18","","21.36861806"
"UNIVERSIDAD CES","2024-07-17","","21.60756944"
"UNIVERSIDAD CES","2024-07-16","","21.5263125"
"UNIVERSIDAD CES","2024-07-15","","21.64247352"
"UNIVERSIDAD CES","2024-07-14","","21.74838889"
"UNIVERSIDAD CES","2024-07-13","","20.33302395"
"UNIVERSIDAD CES","2024-07-12","","18.88004861"
"UNIVERSIDAD CES","2024-07-11","","21.327875"
"UNIVERSIDAD CES","2024-07-10","","21.33874306"
"UNIVERSIDAD CES","2024-07-09","","21.35319444"
"UNIVERSIDAD CES","2024-07-08","","21.60844444"
"UNIVERSIDAD CES","2024-07-07","","21.24877778"
"UNIVERSIDAD CES","2024-07-06","","20.22150694"
